PDB_ID	Prot1_Count	Prot2_Count	Prot3_Count	Prot4_Count	Prot5_Count	Prot6_Count	Prot7_Count	Prot8_Count	Prot9_Count	Prot10_Count	Prot11_Count	Prot12_Count	Prot13_Count	Prot14_Count	Prot15_Count	Prot16_Count
3d1m	298	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b4v	444	836	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3fju	307	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2oul	241	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ody	84	510	254	0	0	0	0	0	0	0	0	0	0	0	0	0
3bg4	11	131	97	46	0	0	0	0	0	0	0	0	0	0	0	0
3ixe	171	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3iol	100	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3gjn	164	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2w84	57	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a6b	107	114	129	0	0	0	0	0	0	0	0	0	0	0	0	0
2vxq	92	213	213	0	0	0	0	0	0	0	0	0	0	0	0	0
3da7	415	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3k2u	233	5	215	208	0	0	0	0	0	0	0	0	0	0	0	0
2w9e	99	215	212	0	0	0	0	0	0	0	0	0	0	0	0	0
3fp6	223	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wjv	1540	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3huj	549	196	401	487	0	0	0	0	0	0	0	0	0	0	0	0
3inb	792	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2kbw	160	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2khs	121	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wel	304	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3dxa	828	297	30	597	732	0	0	0	0	0	0	0	0	0	0	0
2w83	484	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3g3a	666	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3d3v	275	100	8	200	245	0	0	0	0	0	0	0	0	0	0	0
3gty	412	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2zvk	736	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3d39	275	100	8	200	245	0	0	0	0	0	0	0	0	0	0	0
2k79	63	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2k7a	63	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3idc	341	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wp0	360	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3knb	98	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3gd1	645	358	8	0	0	0	0	0	0	0	0	0	0	0	0	0
3h3g	471	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ew3	185	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wy2	309	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3hcu	210	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3hct	104	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3kpr	552	198	18	402	482	0	0	0	0	0	0	0	0	0	0	0
2zvo	295	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2zvn	589	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2k8c	76	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2k8b	76	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3htu	300	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3g6j	1284	1806	428	442	0	0	0	0	0	0	0	0	0	0	0	0
2wo2	178	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3k8p	289	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3hi1	578	430	450	0	0	0	0	0	0	0	0	0	0	0	0	0
3idb	341	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3dco	291	412	426	0	0	0	0	0	0	0	0	0	0	0	0	0
3eiq	735	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ifq	1080	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2knb	76	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wii	640	896	245	0	0	0	0	0	0	0	0	0	0	0	0	0
3hh2	218	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3h2u	356	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3f1p	114	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3gni	335	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3fku	1938	1062	1407	0	0	0	0	0	0	0	0	0	0	0	0	0
3ff8	201	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3jsv	76	77	169	0	0	0	0	0	0	0	0	0	0	0	0	0
2wqz	1089	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3hpw	202	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2w19	836	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wfx	152	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wub	461	13	420	428	0	0	0	0	0	0	0	0	0	0	0	0
3g6d	210	223	106	0	0	0	0	0	0	0	0	0	0	0	0	0
3h6g	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wuc	240	7	219	3	214	0	0	0	0	0	0	0	0	0	0	0
3hg0	399	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3di2	225	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3g9v	349	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3jrm	1589	1421	1526	0	0	0	0	0	0	0	0	0	0	0	0	0
3kv4	432	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2vxs	323	865	855	0	0	0	0	0	0	0	0	0	0	0	0	0
3gc3	329	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3eoa	428	430	358	0	0	0	0	0	0	0	0	0	0	0	0	0
3eob	428	430	358	0	0	0	0	0	0	0	0	0	0	0	0	0
2wo3	176	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2k8f	90	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2kc8	95	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ff7	195	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3gxu	171	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wby	1913	40	37	0	0	0	0	0	0	0	0	0	0	0	0	0
3doe	189	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3g7z	202	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3fhc	381	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2w2x	347	109	105	0	0	0	0	0	0	0	0	0	0	0	0	0
3di3	118	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3h8k	164	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3h2v	683	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ho5	897	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3gsn	274	9	100	199	243	0	0	0	0	0	0	0	0	0	0	0
3jvf	208	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3he7	281	97	197	240	0	0	0	0	0	0	0	0	0	0	0	0
3etb	914	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3gqi	304	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3g3b	566	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3g9w	421	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2w8b	409	1227	427	0	0	0	0	0	0	0	0	0	0	0	0	0
3jse	1589	1421	1526	0	0	0	0	0	0	0	0	0	0	0	0	0
3gj8	408	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3idx	306	229	214	0	0	0	0	0	0	0	0	0	0	0	0	0
3idy	609	458	428	0	0	0	0	0	0	0	0	0	0	0	0	0
2zxx	287	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3hi6	360	430	419	0	0	0	0	0	0	0	0	0	0	0	0	0
3it8	912	1794	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3hae	1104	400	36	844	880	0	0	0	0	0	0	0	0	0	0	0
3gj5	402	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3f7p	461	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3gj3	202	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3kps	276	99	9	201	241	0	0	0	0	0	0	0	0	0	0	0
2w81	358	725	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2w80	492	975	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3h42	92	492	214	221	0	0	0	0	0	0	0	0	0	0	0	0
3gj7	403	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3kls	3100	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a67	107	114	129	0	0	0	0	0	0	0	0	0	0	0	0	0
2ka6	92	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2k2s	136	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wbj	355	367	383	530	0	0	0	0	0	0	0	0	0	0	0	0
2ka4	100	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ejh	178	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3gb8	959	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3gj6	203	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3gj4	401	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3gjf	552	200	18	418	440	0	0	0	0	0	0	0	0	0	0	0
2kj4	87	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3he6	286	99	203	236	0	0	0	0	0	0	0	0	0	0	0	0
3a6c	107	114	129	0	0	0	0	0	0	0	0	0	0	0	0	0
2wg3	305	815	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wg4	145	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wwx	170	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3jtl	1589	1421	1526	0	0	0	0	0	0	0	0	0	0	0	0	0
3dmm	274	100	10	118	123	0	0	0	0	0	0	0	0	0	0	0
2k3u	91	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2kde	152	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ffc	553	200	18	404	494	0	0	0	0	0	0	0	0	0	0	0
2wss	2922	2798	520	262	94	303	120	28	81	0	0	0	0	0	0	0
2wx0	290	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ia3	180	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3bzd	109	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2kgx	174	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3gmw	522	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2vxt	207	156	213	0	0	0	0	0	0	0	0	0	0	0	0	0
3fxd	99	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3fsh	334	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3h8d	464	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3f4y	108	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e1z	109	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3h6s	880	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3fii	403	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3fie	809	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3k9m	508	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e2l	518	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e2k	522	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3g7a	36	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3f50	34	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3n00	184	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ma9	197	214	209	0	0	0	0	0	0	0	0	0	0	0	0	0
3ixt	421	425	48	0	0	0	0	0	0	0	0	0	0	0	0	0
3mc0	218	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3fpu	100	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3iu3	645	625	349	0	0	0	0	0	0	0	0	0	0	0	0	0
3laq	249	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wpt	82	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3lk2	270	242	33	0	0	0	0	0	0	0	0	0	0	0	0	0
3nfp	427	424	235	0	0	0	0	0	0	0	0	0	0	0	0	0
3ogo	907	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3l9j	130	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3mca	377	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3kuc	167	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3o6q	281	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2kwj	19	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3lev	177	214	237	0	0	0	0	0	0	0	0	0	0	0	0	0
2wp3	99	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3n85	605	214	214	0	0	0	0	0	0	0	0	0	0	0	0	0
3mxw	153	212	220	0	0	0	0	0	0	0	0	0	0	0	0	0
2wwk	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ki4	266	96	97	0	0	0	0	0	0	0	0	0	0	0	0	0
3oky	609	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ma2	339	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3lk4	3228	2859	348	0	0	0	0	0	0	0	0	0	0	0	0	0
3lqa	175	290	225	213	0	0	0	0	0	0	0	0	0	0	0	0
3kud	165	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3m0a	186	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3osl	592	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3k75	300	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3kz1	717	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2xb6	1070	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3pl6	182	181	191	257	0	0	0	0	0	0	0	0	0	0	0	0
3k3q	137	238	165	0	0	0	0	0	0	0	0	0	0	0	0	0
3h3p	251	220	39	0	0	0	0	0	0	0	0	0	0	0	0	0
2kxh	199	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3k6g	275	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3oak	302	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2x1w	392	762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2x1x	103	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2l0f	76	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3m63	953	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3l5n	634	891	84	0	0	0	0	0	0	0	0	0	0	0	0	0
3m18	245	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2kwi	178	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wh6	157	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2rr3	128	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3mv7	276	99	11	200	241	0	0	0	0	0	0	0	0	0	0	0
3o4o	152	316	323	0	0	0	0	0	0	0	0	0	0	0	0	0
3onw	633	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2kwk	20	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3mjh	335	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3l95	424	439	445	0	0	0	0	0	0	0	0	0	0	0	0	0
3mhp	585	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a4s	310	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ohm	318	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3hug	749	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3nh7	858	840	340	0	0	0	0	0	0	0	0	0	0	0	0	0
3ncc	186	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3kyi	127	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3aaa	267	250	117	0	0	0	0	0	0	0	0	0	0	0	0	0
2xdf	1146	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3o6b	937	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wd5	177	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3mzw	569	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ouw	496	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ktf	76	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3aa6	270	242	23	0	0	0	0	0	0	0	0	0	0	0	0	0
3l5x	214	223	101	0	0	0	0	0	0	0	0	0	0	0	0	0
3kxf	1104	396	816	964	52	0	0	0	0	0	0	0	0	0	0	0
3l89	2207	1508	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3nvq	1176	948	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3lhp	246	221	226	0	0	0	0	0	0	0	0	0	0	0	0	0
3kj2	151	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3kj1	152	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3kj0	157	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wvw	3736	1680	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3npz	186	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3n06	186	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2l14	59	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2xra	203	223	215	0	0	0	0	0	0	0	0	0	0	0	0	0
3m9d	2232	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3oiq	183	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2xgy	129	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2xqr	3222	876	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3mv8	276	100	11	200	242	0	0	0	0	0	0	0	0	0	0	0
2xa0	274	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3oux	503	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wy8	292	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3kw5	223	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3jza	168	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2xtj	242	107	105	131	105	92	0	0	0	0	0	0	0	0	0	0
2x9a	122	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3lb6	109	250	108	284	0	0	0	0	0	0	0	0	0	0	0	0
3mzg	186	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ajb	293	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3lbx	140	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3h7b	550	200	18	0	0	0	0	0	0	0	0	0	0	0	0	0
2kwo	19	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2kri	82	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3lh2	267	505	438	0	0	0	0	0	0	0	0	0	0	0	0	0
3im4	99	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3kr3	60	218	214	0	0	0	0	0	0	0	0	0	0	0	0	0
3aa0	270	243	19	0	0	0	0	0	0	0	0	0	0	0	0	0
3n0p	186	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3h9h	550	200	18	0	0	0	0	0	0	0	0	0	0	0	0	0
3ol2	614	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3mv9	276	100	11	200	241	0	0	0	0	0	0	0	0	0	0	0
2kvq	80	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2kwu	36	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2xqb	105	227	202	0	0	0	0	0	0	0	0	0	0	0	0	0
3l5w	426	444	187	0	0	0	0	0	0	0	0	0	0	0	0	0
2kqs	97	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3mj7	229	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2x2d	327	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3o9w	274	97	203	239	0	0	0	0	0	0	0	0	0	0	0	0
2l0t	76	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2wy3	340	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3lb8	836	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2kyg	100	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3me2	156	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3o8x	268	96	203	239	0	0	0	0	0	0	0	0	0	0	0	0
3lk3	266	249	49	0	0	0	0	0	0	0	0	0	0	0	0	0
3ngb	1395	896	836	0	0	0	0	0	0	0	0	0	0	0	0	0
3k2m	197	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3egg	588	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3kbt	578	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3gs2	217	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3nvn	383	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3orv	709	246	752	0	0	0	0	0	0	0	0	0	0	0	0	0
3ixa	550	200	18	0	0	0	0	0	0	0	0	0	0	0	0	0
3ixs	617	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2kwv	36	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ncb	186	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3k1r	192	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3mac	194	218	210	0	0	0	0	0	0	0	0	0	0	0	0	0
2wus	668	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3lms	309	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3l33	896	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2xtt	35	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3kz0	288	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ssb	632	69	59	0	0	0	0	0	0	0	0	0	0	0	0	0
2yj1	291	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qbr	324	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3p8m	174	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3tnf	170	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3zrz	178	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2xqw	588	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ybr	346	333	196	0	0	0	0	0	0	0	0	0	0	0	0	0
3p71	315	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3p11	218	211	506	0	0	0	0	0	0	0	0	0	0	0	0	0
3alz	417	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3au4	524	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3tac	324	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ry6	428	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3oed	588	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ona	158	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3syn	1032	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2y8s	777	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qbt	679	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3n4i	265	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qhy	258	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3rt0	642	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3r1g	381	217	214	0	0	0	0	0	0	0	0	0	0	0	0	0
3uc0	227	432	420	0	0	0	0	0	0	0	0	0	0	0	0	0
3noc	3085	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3o5t	295	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qq8	177	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3p0y	194	218	213	0	0	0	0	0	0	0	0	0	0	0	0	0
3p6z	59	510	15	0	0	0	0	0	0	0	0	0	0	0	0	0
3sdc	289	99	191	239	0	0	0	0	0	0	0	0	0	0	0	0
2kxw	73	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qc8	170	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2xze	279	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qlu	753	745	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2xbb	752	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3rbb	260	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2l2l	43	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3onl	276	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qib	180	165	194	242	13	0	0	0	0	0	0	0	0	0	0	0
3oj2	270	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ojm	145	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qml	747	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2y8t	783	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2xpx	153	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3zs9	595	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3rgv	200	236	275	100	13	0	0	0	0	0	0	0	0	0	0	0
3t4a	1266	366	592	136	0	0	0	0	0	0	0	0	0	0	0	0
3zwl	691	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b08	601	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qeq	275	100	9	194	243	0	0	0	0	0	0	0	0	0	0	0
3rea	252	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3q9n	273	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3sja	1697	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3vh8	550	198	18	545	0	0	0	0	0	0	0	0	0	0	0	0
3sua	534	1514	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3quy	268	98	202	239	0	0	0	0	0	0	0	0	0	0	0	0
3sdy	319	172	220	215	0	0	0	0	0	0	0	0	0	0	0	0
3sip	301	208	203	0	0	0	0	0	0	0	0	0	0	0	0	0
3tn0	293	98	203	235	0	0	0	0	0	0	0	0	0	0	0	0
2l9s	45	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3owt	296	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3sf4	1051	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3rdz	440	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3sgk	421	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3uaj	746	439	427	0	0	0	0	0	0	0	0	0	0	0	0	0
3r4d	398	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3nog	3077	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qbq	310	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3qux	266	96	203	239	0	0	0	0	0	0	0	0	0	0	0	0
2kt5	124	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3r2x	322	171	82	0	0	0	0	0	0	0	0	0	0	0	0	0
3qdm	275	100	10	195	242	0	0	0	0	0	0	0	0	0	0	0
2y9m	166	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3rk3	34	62	65	65	50	0	0	0	0	0	0	0	0	0	0	0
3scm	289	99	191	239	0	0	0	0	0	0	0	0	0	0	0	0
