pdb_id	delta_G	complex_count	mean_nearest_opposite_A	mean_nonpolar_to_nonpolar_cross_A	mean_nonpolar_to_charged_cross_A	avg_bfactor_total	avg_bfactor_interface	N	n_pos	n_neg	net_charge	n_ARG	n_LYS	n_ASP	n_GLU	anisotropy_ratio	min_pos_neg	count_pos_neg_leq_cutoff	mean_nn_dist_all
1y76	-30.26	244	9.312344	6.391595	8.837646	0.0	0.0	44.0	26.0	18.0	8.0	4.0	22.0	10.0	8.0	11.091241963558623	0.2017612738375524	1.0	0.2639709992373638
2b11	-30.26	804	9.855097	7.951097	12.222634	41.68	42.71	25.0	14.0	11.0	3.0	4.0	10.0	6.0	5.0	21.70227239573547	0.1785276524182202	1.0	0.2274332261977694
1xqs	-29.61	858	8.056145	10.203403	8.56178	68.89	56.46	48.0	23.0	25.0	-2.0	12.0	11.0	7.0	18.0	18.04881218208221	0.1511356415975658	1.0	0.1773400383253734
1ul1	-41.22	1743	10.371722	6.642652	8.61086	59.1	50.7	64.0	29.0	35.0	-6.0	11.0	18.0	22.0	13.0	22.54353145420517	0.1119182718835504	5.0	0.1736269350413923
2a78	-41.22	377	10.733095	7.755093	8.522682	16.62	12.52	15.0	7.0	8.0	-1.0	3.0	4.0	3.0	5.0	3.55552925091189	0.4898644685881565	0.0	0.6168411197858991
2a9k	-41.22	377	10.661649	7.829422	8.591834	20.57	16.87	14.0	7.0	7.0	0.0	3.0	4.0	3.0	4.0	4.622480224162761	0.4755496142913951	0.0	0.6215169984971691
2c5d	-46.93	1146	9.11947	7.453094	8.642358	62.86	46.83	50.0	24.0	26.0	-2.0	18.0	6.0	8.0	18.0	4.723722590924746	0.1615514419153496	4.0	0.2489006527955878
1zsg	-29.25	87	8.739038	7.695882	9.911754	0.0	0.0	9.0	5.0	4.0	1.0	3.0	2.0	2.0	2.0	9.01632702669638	0.5833024840604976	0.0	0.6048542027602553
1zmy	-46.34	391	21.061333	8.536801	12.792985	33.28	32.76	9.0	5.0	4.0	1.0	5.0	0.0	2.0	2.0	28.12087982189533	0.4205817897403705	0.0	0.5240025486744374
1z0k	-29.19	459	10.079531	6.872396	9.012883	31.72	31.27	34.0	15.0	19.0	-4.0	7.0	8.0	3.0	16.0	8.719126719243494	0.2511546548026205	4.0	0.352648032544081
1yx6	-23.61	188	10.328526	6.635249	10.938398	0.0	0.0	8.0	5.0	3.0	2.0	3.0	2.0	1.0	2.0	4.008951091134751	0.6558831406751823	0.0	0.971497959889544
1rjc	-57.72	252	13.685164	11.919175	8.560756	15.53	14.09	12.0	7.0	5.0	2.0	6.0	1.0	4.0	1.0	4.649110970005254	0.5304007564178499	0.0	0.6585429010499183
1wve	-46.55	1180	13.363203	7.114288	10.036931	21.36	18.46	18.0	14.0	4.0	10.0	6.0	8.0	4.0	0.0	18.987540439074746	0.208731018968634	0.0	0.2617726709137288
1wqj	-34.61	142	12.481322	6.815889	10.254494	28.19	26.44	11.0	5.0	6.0	-1.0	4.0	1.0	3.0	3.0	6.814115689688834	0.3541764292581225	1.0	0.5234646173866393
1wa7	-28.64	82	10.674998	6.97422	8.986225	0.0	0.0	9.0	4.0	5.0	-1.0	2.0	2.0	3.0	2.0	4.0100706190786015	0.5089970380431263	1.0	0.8230335416123329
1y3c	-60.51	345	9.038612	6.826088	10.30136	15.85	16.38	6.0	2.0	4.0	-2.0	2.0	0.0	2.0	2.0	11.779540456135503	0.7233289925329055	0.0	0.909694184195576
1y3b	-54.27	345	9.045871	6.952274	11.807978	15.93	17.15	5.0	2.0	3.0	-1.0	2.0	0.0	2.0	1.0	145.4842608143164	0.6798301836380578	0.0	0.8934428651612631
1y1k	-54.35	345	7.730826	6.583118	10.516804	16.55	18.04	5.0	2.0	3.0	-1.0	2.0	0.0	1.0	2.0	14.660574062528507	1.001474216990636	0.0	1.1967955896877644
1y34	-52.99	345	9.111347	6.427203	11.597778	14.63	15.82	5.0	2.0	3.0	-1.0	2.0	0.0	2.0	1.0	102.1175496208854	0.6907236640033043	0.0	0.8808510003407519
1y3d	-52.81	345	10.512134	6.767916	10.859878	17.92	18.74	6.0	2.0	4.0	-2.0	2.0	0.0	2.0	2.0	4.457477782862427	0.548070214380379	0.0	0.8111396055956819
1y4a	-50.92	338	8.893642	7.91943	9.418945	16.1	16.03	8.0	4.0	4.0	0.0	4.0	0.0	2.0	2.0	7.502435781896399	0.6623547169233979	0.0	0.9545261984367528
1y4d	-50.92	339	8.606788	8.26969	9.138984	26.55	25.15	7.0	4.0	3.0	1.0	4.0	0.0	2.0	1.0	6.351150341813609	0.6031824647747639	0.0	0.8545079475778582
1zli	-50.72	380	11.543636	7.972191	8.699724	22.59	21.04	16.0	9.0	7.0	2.0	5.0	4.0	2.0	5.0	3.241595526724304	0.4885542172331957	0.0	0.7028410790450721
1y33	-50.05	345	9.12692	6.447341	10.132689	15.76	17.54	6.0	3.0	3.0	0.0	3.0	0.0	1.0	2.0	7.415549977452414	0.7882844591300169	0.0	1.0080232083171503
1y48	-50.05	345	9.430183	7.094042	10.468495	17.2	18.6	7.0	3.0	4.0	-1.0	3.0	0.0	2.0	2.0	4.530121924035445	0.5433055866785185	0.0	0.7614378387314972
1wpx	-49.91	625	12.917795	7.447965	11.424433	38.18	35.81	11.0	5.0	6.0	-1.0	3.0	2.0	3.0	3.0	28.905795812447224	0.3258923096539148	1.0	0.6307376572309661
1zr0	-45.01	572	11.070387	7.56846	9.300971	36.74	31.42	11.0	5.0	6.0	-1.0	2.0	3.0	4.0	2.0	33.6498546212862	0.2275295461125504	0.0	0.3601545348450015
2bo9	-48.65	1048	11.608437	8.152499	10.918816	16.03	14.55	31.0	20.0	11.0	9.0	10.0	10.0	2.0	9.0	17.90338200893134	0.1844601092439007	2.0	0.2559380991281542
2hev	-42.86	266	8.660682	10.350192	8.4793	42.47	38.85	14.0	6.0	8.0	-2.0	1.0	5.0	5.0	3.0	9.085296841419892	0.5084351013405591	0.0	0.5862038742456237
2gng	-31.52	358	9.655929	7.176733	8.343203	37.16	32.6	15.0	6.0	9.0	-3.0	5.0	1.0	6.0	3.0	3.015351828348398	0.4994854393702507	1.0	0.9205076458840868
2gww	-56.84	281	20.850391	6.763446	13.416332	80.57	77.04	5.0	2.0	3.0	-1.0	0.0	2.0	2.0	1.0	141.3185913199796	0.3339697575757018	1.0	0.5755638650946847
1zvy	-57.08	254	9.916162	7.487967	8.109352	17.81	13.07	10.0	5.0	5.0	0.0	4.0	1.0	4.0	1.0	11.789809730643896	0.5529495144879527	0.0	0.632243864626547
2cjs	-39.95	373	9.433604	7.266282	7.93025	29.75	23.63	22.0	9.0	13.0	-4.0	4.0	5.0	5.0	8.0	6.379764432311626	0.3644035023803074	0.0	0.4319673603435477
2f6a	-38.24	1331	18.643789	7.815125	12.99299	63.65	51.61	32.0	19.0	13.0	6.0	16.0	3.0	9.0	4.0	5.749407609859311	0.1343805829194164	8.0	0.1946928255977533
2dx5	-19.87	172	10.112046	7.176143	9.469748	19.92	14.36	4.0	3.0	1.0	2.0	2.0	1.0	0.0	1.0	10.242286707517422	1.0423665914386446	0.0	1.1394011210395738
2b7c	-36.52	527	10.336364	7.366532	10.356079	25.6	26.58	24.0	11.0	13.0	-2.0	5.0	6.0	10.0	3.0	7.157951963463752	0.3453675672741442	0.0	0.4101391614617606
2f5z	-51.99	4930	8.970063	8.78999	7.418469	41.38	47.59	94.0	45.0	49.0	-4.0	34.0	11.0	17.0	32.0	26.956210751647344	0.0564334523401023	6.0	0.0647799726328543
2fu5	-52.25	517	10.344089	6.622997	9.271297	44.34	30.86	28.0	17.0	11.0	6.0	7.0	10.0	7.0	4.0	12.038701692575376	0.2114892519154963	2.0	0.2767502703485469
2ixq	-35.13	285	16.853859	7.32129	11.406384	0.0	0.0	3.0	1.0	2.0	-1.0	1.0	0.0	0.0	2.0	202379721.24660185	2.2762139049680905	0.0	1.0629831684800106
1yk0	-51.47	809	10.850509	7.602465	9.2507	54.2	62.66	22.0	10.0	12.0	-2.0	8.0	2.0	5.0	7.0	2.3325225760226997	0.4007236354526603	4.0	0.4265167486498315
2f9z	-34.51	691	8.484482	7.010375	9.029861	47.02	44.79	20.0	10.0	10.0	0.0	6.0	4.0	3.0	7.0	9.165055490731085	0.342407185730716	0.0	0.3842368153068355
2b42	-51.2	548	9.639389	9.346343	10.294147	39.3	31.94	13.0	5.0	8.0	-3.0	3.0	2.0	5.0	3.0	3.029482041425327	0.4181079340992467	1.0	0.7186486338446658
2j1k	-51.13	3623	13.071013	8.423432	11.244815	34.02	33.45	134.0	62.0	72.0	-10.0	29.0	33.0	41.0	31.0	5.302626030022398	0.0862051977086966	16.0	0.1590992718442454
2g2u	-33.69	430	10.504199	7.332605	7.591321	22.54	24.05	20.0	9.0	11.0	-2.0	6.0	3.0	5.0	6.0	5.1847434070459615	0.3445579549953355	1.0	0.4890285561377593
2i32	-33.6	345	7.806674	6.63447	8.760914	53.06	46.37	18.0	10.0	8.0	2.0	8.0	2.0	5.0	3.0	16.065221827967598	0.2537015241531629	1.0	0.3522508529247454
2d10	-50.05	1266	9.912655	7.009849	8.983337	38.42	56.44	49.0	32.0	17.0	15.0	4.0	28.0	6.0	11.0	36.329502950235614	0.0993175047775022	0.0	0.1198317139565208
2b87	-39.95	116	12.509927	6.699625	8.05244	0.0	0.0	12.0	7.0	5.0	2.0	4.0	3.0	2.0	3.0	5.996103628007607	0.4280255021167946	2.0	0.5518746814971947
2f31	-39.9	248	10.971733	6.844272	10.10832	34.64	34.89	8.0	4.0	4.0	0.0	1.0	3.0	3.0	1.0	9.907525849672725	0.7106498734030188	0.0	0.8432800841259509
2hth	-22.71	202	10.910595	7.081315	11.693928	59.68	57.68	5.0	3.0	2.0	1.0	2.0	1.0	0.0	2.0	19.077182845232063	0.8099474331603332	0.0	1.1224595259954584
2c0l	-39.74	414	11.882671	7.119982	10.074627	36.02	29.87	13.0	8.0	5.0	3.0	2.0	6.0	1.0	4.0	12.254466236963571	0.3327420980950173	2.0	0.54035145576862
1zv5	-45.66	248	12.863079	12.288918	8.683947	35.58	27.44	11.0	7.0	4.0	3.0	6.0	1.0	3.0	1.0	8.669884037703682	0.5385039669873025	0.0	0.6385250589242234
2aq2	-45.43	344	10.832522	7.867795	12.30379	28.66	23.83	6.0	3.0	3.0	0.0	1.0	2.0	1.0	2.0	25.03327336582786	0.5486157298837715	1.0	0.8610262442971571
2fdb	-38.87	685	9.221869	7.742552	9.171638	22.01	15.38	48.0	25.0	23.0	2.0	17.0	8.0	9.0	14.0	12.727674696767169	0.2027921839180092	3.0	0.2669302125259511
2ftm	-61.62	281	9.257298	7.195179	8.690385	16.99	11.95	6.0	4.0	2.0	2.0	2.0	2.0	2.0	0.0	10.58221173371933	0.6225120263177566	0.0	0.9338719100702972
2den	-27.22	122	9.316785	5.933983	9.857681	6.11	5.9	10.0	7.0	3.0	4.0	5.0	2.0	2.0	1.0	2.8604658180625564	0.5692935824534979	0.0	0.6928128927807978
1yrt	-51.37	420	8.189573	7.415577	8.281903	27.32	24.63	30.0	14.0	16.0	-2.0	12.0	2.0	6.0	10.0	3.905941061592596	0.3516876159067069	2.0	0.4038513722599968
2g45	-31.68	386	11.643088	6.539256	9.173806	40.93	32.77	12.0	6.0	6.0	0.0	6.0	0.0	4.0	2.0	42.218438804962176	0.2204132240283494	0.0	0.2707468837199798
2fyl	-31.69	163	8.585867	9.022539	8.928754	2.82	3.39	26.0	11.0	15.0	-4.0	4.0	7.0	9.0	6.0	10.5839894229526	0.3558804052760116	1.0	0.4428907048281949
2hd5	-31.69	391	10.820723	7.077704	8.055664	22.61	17.97	32.0	19.0	13.0	6.0	9.0	10.0	6.0	7.0	5.060493000722982	0.2872323443170003	4.0	0.4004286951738056
2j12	-43.94	302	11.012464	8.057359	10.235353	13.95	13.27	18.0	7.0	11.0	-4.0	0.0	7.0	7.0	4.0	10.1235474566867	0.3667862565885748	3.0	0.4930880752392487
2hwn	-49.65	206	9.974988	6.438229	12.327116	38.39	36.94	10.0	6.0	4.0	2.0	2.0	4.0	2.0	2.0	45.69196606442864	0.3055339097378925	0.0	0.3593630189304375
2few	-13.88	240	15.258032	6.508907	10.675607	0.16	0.51	10.0	3.0	7.0	-4.0	2.0	1.0	3.0	4.0	9.956654223263753	0.5791018791433774	0.0	0.5550142111352571
2fuh	-20.11	222	18.14077	7.398622	13.656909	0.0	0.0	6.0	5.0	1.0	4.0	4.0	1.0	1.0	0.0	177.8590880766639	0.4634767323364842	0.0	0.4954173964654065
2a24	-25.82	215	11.248233	7.635189	9.490484	0.42	0.68	15.0	8.0	7.0	1.0	6.0	2.0	3.0	4.0	10.194102764628935	0.4348036417929208	1.0	0.567385351223543
2dsp	-31.52	148	10.182271	7.229205	9.221788	42.18	40.89	15.0	6.0	9.0	-3.0	3.0	3.0	4.0	5.0	5.501911498733983	0.3557769857148649	1.0	0.5323758853022514
2hle	-42.23	321	10.437339	6.986008	10.630311	56.81	52.54	17.0	7.0	10.0	-3.0	2.0	5.0	4.0	6.0	7.108769648315565	0.4684317822290457	0.0	0.5066022861772175
2djy	-25.1	62	10.808428	6.834527	7.900958	0.0	0.0	9.0	4.0	5.0	-1.0	4.0	0.0	2.0	3.0	7.032089339150285	0.4951108586846642	1.0	0.7725391535825764
2h4m	-42.1	1687	12.143358	7.218305	14.231637	73.72	66.93	41.0	20.0	21.0	-1.0	13.0	7.0	9.0	12.0	32.44650142261192	0.1385192782093462	0.0	0.1993863216017931
2arp	-36.34	253	9.156353	7.905245	8.906893	40.49	33.84	17.0	8.0	9.0	-1.0	3.0	5.0	6.0	3.0	8.660961732953245	0.3593649307825258	0.0	0.4422012092386525
1yk1	-41.89	809	9.580025	7.913857	9.030107	72.62	94.4	24.0	14.0	10.0	4.0	8.0	6.0	4.0	6.0	2.419954111371642	0.4220835071919836	5.0	0.3959900912742511
2fju	-30.11	873	11.127579	7.278422	9.62851	32.48	34.58	7.0	4.0	3.0	1.0	3.0	1.0	3.0	0.0	13.900383514810924	0.5108502265493995	0.0	0.6006099719713195
2aq1	-47.14	1380	14.623819	7.557792	12.309828	45.18	33.08	29.0	14.0	15.0	-1.0	5.0	9.0	4.0	11.0	3.619929611761613	0.1530712325592612	3.0	0.2752919123132492
2g2w	-35.59	429	9.467168	7.111545	7.887539	22.47	22.27	15.0	7.0	8.0	-1.0	2.0	5.0	4.0	4.0	3.275655259219871	0.4476778533303048	0.0	0.5801288816565784
2es4	-47.38	1176	11.376568	6.936248	9.739984	34.41	30.24	58.0	29.0	29.0	0.0	22.0	7.0	19.0	10.0	8.061955648926594	0.1081279946799902	4.0	0.2141204473122972
2c7m	-29.64	132	9.025297	6.81947	6.748028	66.79	64.46	12.0	7.0	5.0	2.0	4.0	3.0	1.0	4.0	9.597989392113346	0.4058135465892427	1.0	0.5799041994183184
2c7n	-29.64	765	9.683273	7.599177	7.719891	44.84	43.45	75.0	45.0	30.0	15.0	23.0	22.0	8.0	22.0	4.731680517577827	0.1114969693005482	5.0	0.1716636661563375
2hsq	-46.69	284	16.08856	6.816815	9.729868	157.51	157.85	9.0	6.0	3.0	3.0	2.0	4.0	2.0	1.0	9.798846118637616	0.37453956309379	1.0	0.593278036675986
2ftl	-75.47	280	9.385631	7.204638	8.720424	15.19	9.65	6.0	4.0	2.0	2.0	2.0	2.0	2.0	0.0	10.67531014748548	0.6152964399188677	0.0	0.9411792002092424
2f4m	-41.02	356	22.572546	7.673775	11.776882	47.91	45.75	6.0	2.0	4.0	-2.0	2.0	0.0	0.0	4.0	59.41697555968235	0.565302025560068	0.0	0.6176510306124953
2aq3	-29.22	1376	14.284043	7.685872	11.851349	45.42	33.24	29.0	18.0	11.0	7.0	5.0	13.0	3.0	8.0	2.73587631939296	0.1517676257842734	2.0	0.3394082337853787
1zvh	-40.84	251	13.608366	6.183395	8.335514	17.5	11.26	5.0	3.0	2.0	1.0	2.0	1.0	2.0	0.0	71.13204256536204	0.3925727186239467	1.0	0.676322723879214
2iy1	-34.84	618	9.28718	5.838476	10.706112	59.4	57.5	35.0	14.0	21.0	-7.0	8.0	6.0	10.0	11.0	69.28598276391769	0.0813733644460657	3.0	0.1359217171040932
2bwe	-23.38	1047	11.217713	8.198534	9.521603	82.88	80.79	29.0	19.0	10.0	9.0	10.0	9.0	10.0	0.0	11.715353023483258	0.1832228987774595	2.0	0.1996775160752423
2a9h	-34.51	424	7.415031	9.405439	8.58857	85.45	51.29	21.0	14.0	7.0	7.0	7.0	7.0	7.0	0.0	4.970053233624467	0.5956438513880906	0.0	0.4186625105580289
2gh0	-40.22	598	9.811747	7.647948	8.600743	37.36	36.48	28.0	14.0	14.0	0.0	12.0	2.0	8.0	6.0	37.22739118092104	0.1547699277243062	2.0	0.2129663064527822
1zgu	-22.88	215	11.868712	7.437224	8.967034	20.51	18.33	13.0	7.0	6.0	1.0	4.0	3.0	2.0	4.0	5.138209132345057	0.3200615911636253	1.0	0.4796387789423504
2hrk	-45.92	298	13.260647	7.992657	9.42345	34.51	29.96	9.0	6.0	3.0	3.0	5.0	1.0	3.0	0.0	7.707786588223368	0.4531059540901163	1.0	0.8430790676201958
2j7p	-45.66	1107	10.754337	6.920701	8.06413	29.3	25.58	54.0	18.0	36.0	-18.0	10.0	8.0	16.0	20.0	9.990610319917582	0.1736630838858417	3.0	0.246537778384655
2j0t	-53.64	854	30.637522	6.639662	12.580406	44.88	43.74	10.0	3.0	7.0	-4.0	3.0	0.0	1.0	6.0	112.72857104066873	0.2399100494609043	0.0	0.2905377833797454
2abz	-48.82	826	13.762959	8.046721	10.728142	32.48	28.65	27.0	15.0	12.0	3.0	11.0	4.0	2.0	10.0	17.407805654294158	0.1871562307377649	3.0	0.2870042958753624
2o3b	-65.61	376	9.246146	8.820869	7.649538	46.62	42.49	18.0	8.0	10.0	-2.0	6.0	2.0	2.0	8.0	3.636383905810757	0.3809365494698989	1.0	0.5131760467288065
1yvb	-46.73	352	17.623581	6.754959	12.524402	52.13	41.82	5.0	4.0	1.0	3.0	1.0	3.0	1.0	0.0	5.43103805858669	0.4740239567852791	1.0	1.2483054148834027
2j8x	-46.21	623	10.165601	7.717176	9.901682	24.1	25.38	26.0	9.0	17.0	-8.0	2.0	7.0	8.0	9.0	6.616175499180325	0.2841927811041816	0.0	0.3797995093062197
2omy	-38.24	566	11.309291	8.414022	9.899141	10.87	10.66	18.0	9.0	9.0	0.0	4.0	5.0	2.0	7.0	6.8259289976638176	0.2927437361468094	1.0	0.5408720296814817
2qxv	-36.64	381	10.869134	7.04908	10.532927	16.9	18.93	21.0	11.0	10.0	1.0	6.0	5.0	4.0	6.0	11.572534858816477	0.3034035385376936	1.0	0.4443053659512495
2oin	-35.92	369	9.084905	6.360121	9.657408	42.93	35.87	20.0	14.0	6.0	8.0	10.0	4.0	1.0	5.0	17.941652104712077	0.3757145884492872	1.0	0.419653667633524
2odg	-35.55	225	11.318964	6.545392	9.791268	0.22	0.75	11.0	6.0	5.0	1.0	3.0	3.0	3.0	2.0	5.566971391467862	0.5506584187643488	0.0	0.6165836525710522
2omu	-52.64	567	11.445878	8.593565	9.884987	13.13	13.19	21.0	10.0	11.0	-1.0	4.0	6.0	4.0	7.0	6.324899110638953	0.2721862017596472	2.0	0.4798483590485894
2o98	-51.77	573	9.150588	7.794414	8.356875	50.7	49.46	38.0	20.0	18.0	2.0	9.0	11.0	8.0	10.0	6.642252856837012	0.2464474980046078	2.0	0.3499456237958672
2gox	-51.92	724	8.593364	8.784557	8.251346	43.34	49.2	28.0	18.0	10.0	8.0	6.0	12.0	6.0	4.0	12.899236968106804	0.2261944757382845	0.0	0.2607315092195839
2i9b	-51.47	1514	16.554134	9.410544	9.089978	68.48	67.56	84.0	44.0	40.0	4.0	14.0	30.0	20.0	20.0	7.338041396109657	0.1117305549881935	6.0	0.1821231359587782
2ifg	-51.63	911	10.177075	7.732263	10.841281	93.74	44.85	19.0	9.0	10.0	-1.0	8.0	1.0	2.0	8.0	4.7227938344091465	0.286585235651188	0.0	0.4643482863259362
2nyz	-51.63	869	13.304241	6.993769	9.35252	59.9	62.95	27.0	16.0	11.0	5.0	8.0	8.0	3.0	8.0	23.643010512136303	0.1541334359526338	0.0	0.2207535865059861
2pkg	-34.1	1318	11.326097	7.896945	8.568946	72.91	61.18	29.0	14.0	15.0	-1.0	4.0	10.0	7.0	8.0	26.891777311088664	0.0977413907451756	2.0	0.1925435703542404
2i25	-51.37	489	9.339814	7.601303	8.693273	38.49	36.13	32.0	15.0	17.0	-2.0	15.0	0.0	13.0	4.0	7.452579829887325	0.2803422053151007	1.0	0.394714949907437
2qej	-51.13	803	12.06032	8.26348	10.661873	32.72	25.21	30.0	14.0	16.0	-2.0	8.0	6.0	6.0	10.0	10.969707346475277	0.198807236747653	6.0	0.302036743192837
2omv	-50.92	564	11.639294	8.421776	9.844145	18.02	18.15	18.0	9.0	9.0	0.0	4.0	5.0	2.0	7.0	6.621341500307008	0.2840811175451406	1.0	0.5318699879707605
2pon	-33.41	179	10.434457	6.846139	9.020662	0.0	0.0	14.0	6.0	8.0	-2.0	5.0	1.0	3.0	5.0	10.932149410296134	0.5396328699476566	0.0	0.6501638927224193
2ot3	-32.79	410	14.076811	7.288317	9.254918	29.82	21.11	10.0	5.0	5.0	0.0	1.0	4.0	3.0	2.0	4.565805741883328	0.5303395170928806	0.0	0.6469066372029102
2pms	-45.59	880	7.789084	8.061968	8.473199	31.72	29.48	48.0	21.0	27.0	-6.0	19.0	2.0	10.0	17.0	23.824312349814782	0.1411744119948266	2.0	0.1894916130053266
2ju0	-39.95	227	15.685159	7.984971	12.102709	0.0	0.0	17.0	10.0	7.0	3.0	5.0	5.0	4.0	3.0	17.93547144042357	0.2831386520229329	0.0	0.3292659765002736
2omt	-39.95	567	11.872784	8.442036	9.921003	17.65	15.85	17.0	10.0	7.0	3.0	4.0	6.0	2.0	5.0	6.549576153352816	0.2946705695043505	1.0	0.5208336300913348
2q7n	-62.78	1320	10.997647	6.900891	8.6156	102.52	99.32	35.0	16.0	19.0	-3.0	6.0	10.0	10.0	9.0	7.665489486260776	0.1492287440975177	2.0	0.2331158481672145
2qc1	-62.78	286	15.532043	7.698607	13.28194	30.94	18.76	6.0	4.0	2.0	2.0	2.0	2.0	2.0	0.0	73.82640626063582	0.8445746453099048	0.0	1.0034838311983858
2omw	-28.54	566	12.560032	8.884589	9.59913	16.0	18.25	16.0	8.0	8.0	0.0	4.0	4.0	3.0	5.0	7.637496478867872	0.2753917388492233	2.0	0.4765206120615343
2qiy	-39.52	317	11.087133	6.43377	9.616659	28.69	29.93	22.0	10.0	12.0	-2.0	5.0	5.0	6.0	6.0	6.5791399418267735	0.3087460116814184	4.0	0.3719968042236051
2omx	-39.5	569	10.875065	8.596869	9.810515	12.29	14.91	22.0	10.0	12.0	-2.0	4.0	6.0	5.0	7.0	5.061904044211334	0.2778234429671506	2.0	0.4807956488834373
2noj	-45.01	1344	10.99582	8.724592	8.02941	48.65	34.08	46.0	23.0	23.0	0.0	12.0	11.0	14.0	9.0	32.9185454259558	0.1336476916673386	0.0	0.1710137175947753
2rf9	-27.89	602	10.619563	7.019629	11.344037	68.32	64.56	19.0	10.0	9.0	1.0	2.0	8.0	5.0	4.0	6.305318375628582	0.35347629993818	5.0	0.4955990751222535
2q0o	-44.67	643	10.577623	7.914777	9.230665	39.45	40.84	41.0	20.0	21.0	-1.0	8.0	12.0	11.0	10.0	15.9975456184747	0.2052561186724178	1.0	0.2834358798167302
2r9p	-27.7	1128	6.84782	7.369156	8.240421	22.62	17.65	37.0	25.0	12.0	13.0	16.0	9.0	12.0	0.0	2.6874287924145337	0.1249821105242805	2.0	0.1889565058512781
2oor	-44.58	915	14.208639	7.455198	11.665668	57.78	42.75	7.0	4.0	3.0	1.0	4.0	0.0	0.0	3.0	5.62748714939934	0.595694907249231	0.0	0.8303808443399326
2phe	-27.53	158	7.059792	7.371352	8.086527	10.0	10.0	23.0	9.0	14.0	-5.0	4.0	5.0	7.0	7.0	10.298815677878231	0.3467992871832413	3.0	0.4654960417981197
2rmk	-38.64	273	10.805418	7.581674	8.912731	0.0	0.0	20.0	14.0	6.0	8.0	5.0	9.0	4.0	2.0	5.247815518697671	0.442998049638334	0.0	0.5490023770271238
2ij0	-55.62	621	12.553597	8.714712	8.297895	45.89	43.12	29.0	16.0	13.0	3.0	6.0	10.0	8.0	5.0	9.062574234319955	0.1637848950711603	2.0	0.2824963850674754
2p4a	-55.62	490	10.96623	8.591725	9.506732	30.65	26.72	10.0	6.0	4.0	2.0	4.0	2.0	2.0	2.0	45.9269853140515	0.151988165278831	2.0	0.2737668230247163
2jgz	-17.12	548	10.222306	8.726002	8.391973	36.86	29.33	22.0	11.0	11.0	0.0	8.0	3.0	1.0	10.0	8.164391488242265	0.4291008547597091	0.0	0.4837630786555417
2p1l	-32.18	660	9.250728	6.995047	8.578246	60.4	64.37	42.0	20.0	22.0	-2.0	16.0	4.0	12.0	10.0	5.790046983238304	0.1127725438327869	6.0	0.1493098315269122
2oza	-49.1	672	9.507376	7.827341	9.269551	72.82	72.95	40.0	19.0	21.0	-2.0	10.0	9.0	9.0	12.0	4.2463782172377496	0.2341261370237356	2.0	0.292152403723922
2i3t	-31.78	1484	9.388057	7.411219	8.74921	58.18	60.88	96.0	54.0	42.0	12.0	23.0	31.0	22.0	20.0	11.597328096248212	0.083998823579141	9.0	0.1377709807203015
2ot8	-43.94	1674	9.990697	9.878699	8.605522	93.53	84.95	47.0	16.0	31.0	-15.0	9.0	7.0	13.0	18.0	26.99343964283454	0.127673390295311	1.0	0.1963332282618424
2ra3	-61.07	562	8.892806	7.144598	8.098917	22.66	18.97	17.0	12.0	5.0	7.0	6.0	6.0	5.0	0.0	17.859393125866504	0.2308245278946129	0.0	0.2871555131148227
2v8s	-26.58	230	8.77407	10.866953	8.804806	33.63	25.68	15.0	7.0	8.0	-1.0	4.0	3.0	2.0	6.0	8.052547668307062	0.6596776154963461	0.0	0.7531975526299036
2p49	-43.6	242	11.038122	9.214548	10.047143	14.77	12.71	5.0	3.0	2.0	1.0	2.0	1.0	0.0	2.0	85.43376841202524	0.5806453296536425	1.0	1.0433102008585893
2j8s	-43.11	3426	13.093114	7.965631	9.559198	42.79	36.55	42.0	21.0	21.0	0.0	10.0	11.0	11.0	10.0	12.122910440656929	0.1634781304773086	0.0	0.196167470157707
2v6x	-25.99	119	12.199439	7.045937	9.15865	19.82	22.06	15.0	8.0	7.0	1.0	3.0	5.0	4.0	3.0	3.4007928970152643	0.4564020228784965	1.0	0.5990811151750302
2yvj	-20.16	909	13.040573	7.442269	10.564593	40.53	41.91	15.0	8.0	7.0	1.0	5.0	3.0	4.0	3.0	4.87999241244529	0.3742566205704697	1.0	0.5530987664174972
2hqw	-49.65	160	6.544248	7.392666	9.57759	35.18	37.82	19.0	8.0	11.0	-3.0	4.0	4.0	1.0	10.0	11.424999088698264	0.3199761361384763	1.0	0.4056336840822584
2iou	-31.16	3272	11.641158	7.732467	12.308201	69.53	74.24	24.0	14.0	10.0	4.0	12.0	2.0	4.0	6.0	10.988323915511486	0.1951902081305499	0.0	0.19484649904074
2i3s	-31.07	1102	9.514318	7.18252	9.039467	39.41	33.1	64.0	36.0	28.0	8.0	17.0	19.0	13.0	15.0	25.05853523128791	0.0840722393823865	9.0	0.1376510833260623
2iyb	-31.07	705	13.283914	7.332745	10.438027	28.11	28.17	35.0	22.0	13.0	9.0	13.0	9.0	4.0	9.0	19.644707966975545	0.1225566693795712	1.0	0.2192395785329736
2psm	-60.06	371	7.200291	7.482406	7.16677	35.12	29.87	26.0	10.0	16.0	-6.0	6.0	4.0	3.0	13.0	16.505533346863842	0.2041643590546534	1.0	0.2592323439059981
